x,y,z,difference,label
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,1,1
-6,12,61,1,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,1,1
-6,12,61,1,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,1,1
-6,12,61,2,1
-4,12,61,2,1
-6,12,61,1,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,1,1
-4,12,61,1,1
-5,12,61,0,1
-5,12,61,1,1
-4,12,61,0,1
-4,12,61,1,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,1,1
-4,12,61,1,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,1,1
-4,12,61,1,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,1,1
-4,12,61,1,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,1,1
-4,12,61,1,1
-5,12,61,0,1
-5,12,61,1,1
-4,12,61,1,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,0,1
-5,12,61,1,1
-4,12,61,0,1
-4,12,61,1,1
-5,12,61,14.76482306,1
2,0,66,46.70117772,1
3,32,100,169.9705857,1
-128,127,48,8,1
-128,127,56,137.2916603,1
0,86,84,192.4032224,1
127,-41,15,108.0046295,1
127,-128,-49,15,1
127,-128,-64,93,1
39,-99,-72,211.0947654,1
-97,37,15,98.89893832,1
-128,79,99,19.92485885,1
-128,60,105,69.49820142,1
-66,35,86,33.03028913,1
-33,34,87,23.53720459,1
-14,22,80,43.4281015,1
-45,1,58,21.47091055,1
-42,-13,42,30.52867504,1
-66,-23,26,12.72792206,1
-58,-16,33,14.56021978,1
-66,-14,21,16.24807681,1
-74,-12,7,2.449489743,1
-73,-10,8,16.40121947,1
-59,-7,16,8.062257748,1
-52,-7,20,12.68857754,1
-42,-13,25,4.582575695,1
-40,-17,26,5.744562647,1
-44,-21,25,3,1
-46,-22,27,2.449489743,1
-47,-21,29,6.403124237,1
-51,-24,33,4.472135955,1
-55,-24,31,7,1
-61,-22,28,2.828427125,1
-59,-20,28,2.236067977,1
-58,-18,28,3.31662479,1
-57,-15,27,3,1
-55,-13,26,2.828427125,1
-53,-11,26,1.732050808,1
-52,-10,27,1,1
-52,-9,27,2.236067977,1
-54,-10,27,2.236067977,1
-55,-10,29,2.236067977,1
-57,-9,29,2.236067977,1
-58,-11,29,1.732050808,1
-59,-12,28,2.449489743,1
-60,-14,27,1.414213562,1
-59,-15,27,3.741657387,1
-61,-16,24,2.236067977,1
-62,-16,22,1.732050808,1
-63,-15,21,2.828427125,1
-61,-13,21,1,1
-61,-12,21,2.236067977,1
-61,-10,20,3.31662479,1
-62,-7,21,1.732050808,1
-61,-6,22,2.236067977,1
-61,-5,24,1.732050808,1
-60,-4,25,3.741657387,1
-57,-5,27,1.414213562,1
-56,-5,28,0,1
-56,-5,28,1,1
-56,-5,29,1,1
-56,-5,30,1.732050808,1
-55,-6,31,2.449489743,1
-57,-7,32,0,1
-57,-7,32,1.414213562,1
-58,-7,33,2,1
-58,-7,35,6.403124237,1
-53,-7,39,7.280109889,1
-47,-8,43,3.605551275,1
-44,-8,45,6.708203932,1
-38,-8,48,1,1
-39,-8,48,3.605551275,1
-39,-6,45,8.544003745,1
-31,-3,45,7,1
-24,-3,45,8.306623863,1
-28,4,47,5.744562647,1
-30,9,45,7.141428429,1
-23,10,44,10.67707825,1
-24,17,52,4.123105626,1
-26,19,49,5.385164807,1
-30,21,52,8.366600265,1
-27,26,58,10.77032961,1
-31,20,66,9.949874371,1
-32,27,73,9.110433579,1
-27,24,66,19.5192213,1
-16,10,58,8.366600265,1
-22,7,53,3.464101615,1
-20,9,55,7.141428429,1
-25,8,60,2.236067977,1
-26,10,60,6.08276253,1
-26,16,59,2.449489743,1
-27,17,57,2.828427125,1
-29,19,57,3,1
-30,17,55,4.123105626,1
-31,13,55,4.358898944,1
-28,10,56,2.236067977,1
-26,11,56,3,1
-26,14,56,4.582575695,1
-30,12,55,1.414213562,1
-31,12,54,2.449489743,1
-29,13,55,0,1
-29,13,55,1.414213562,1
-30,14,55,1.414213562,1
-30,13,54,1,1
-30,13,53,1,1
-30,13,54,1.414213562,1
-29,13,55,0,1
-29,13,55,0,1
-29,13,55,1,1
-30,13,55,1,1
-30,13,54,0,1
-30,13,54,1,1
-31,13,54,1,1
-30,13,54,0,1
-30,13,54,0,1
-30,13,54,0,1
-30,13,54,1,1
-30,13,55,1,1
-30,13,54,0,1
-30,13,54,0,1
-30,13,54,0,1
-30,13,54,1,1
-30,13,55,0,1
-30,13,55,1,1
-30,13,54,0,1
-30,13,54,0,1
-30,13,54,1,1
-30,13,55,1,1
-30,13,54,0,1
-30,13,54,1,1
-31,13,54,1,1
-30,13,54,0,1
-30,13,54,1,1
-31,13,54,0,1
-31,13,54,1,1
-30,13,54,1,1
-31,13,54,1.732050808,1
-32,14,53,1.732050808,1
-31,13,54,0,1
-31,13,54,1,1
-31,13,53,0,1
-31,13,53,1,1
-32,13,53,0,1
-32,13,53,3,1
-30,14,55,1.732050808,1
-31,13,54,1,1
-31,14,54,1.414213562,1
-32,13,54,1,1
-32,13,53,1.732050808,1
-31,14,54,1.414213562,1
-32,14,53,0,1
-32,14,53,1,1
-32,13,53,1.414213562,1
-32,14,52,1,1
-32,14,53,1,1
-32,14,54,1,1
-31,14,54,1.732050808,1
-32,13,53,1,1
-33,13,53,1,1
-33,13,52,1,1
-33,13,53,1,1
-32,13,53,1.414213562,1
-32,14,54,0,1
-32,14,54,2,1
-32,14,52,1.732050808,1
-33,13,53,1,1
-33,13,52,1.414213562,1
-32,13,53,1,1
-32,14,53,1.414213562,1
-31,13,53,1.732050808,1
-30,14,54,1,1
-30,14,55,1,1
-30,14,54,0,1
-30,14,54,1.414213562,1
-31,13,54,1,1
-30,13,54,1.414213562,1
-31,13,53,1.414213562,1
-32,14,53,1.732050808,1
-31,13,54,1.414213562,1
-31,14,53,1,1
-31,14,54,0,1
-31,14,54,1.414213562,1
-32,14,53,0,1
-32,14,53,1,1
-32,14,54,1,1
-32,14,53,1,1
-32,13,53,1,1
-32,14,53,0,1
-32,14,53,0,1
-32,14,53,0,1
-32,14,53,1.414213562,1
-33,15,53,1.414213562,1
-33,14,52,2,1
-35,14,52,2.449489743,1
-34,15,54,1.414213562,1
-33,16,54,1.732050808,1
-32,15,53,2.449489743,1
-30,16,54,2.236067977,1
-29,16,56,1.414213562,1
-28,16,55,1.414213562,1
-27,15,55,0,1
-27,15,55,1,1
-27,15,54,1.414213562,1
-28,16,54,1,1
-28,16,55,3,1
-29,14,53,6.08276253,1
-23,14,52,9.949874371,1
-30,9,57,2.449489743,1
-29,7,58,4.358898944,1
-26,6,55,2.449489743,1
-25,7,53,12.24744871,1
-15,12,58,7.549834435,1
-17,14,65,5.744562647,1
-21,13,61,10.81665383,1
-28,11,53,4.123105626,1
-32,11,52,4.242640687,1
-36,12,53,4.123105626,1
-32,11,53,1.414213562,1
-32,10,54,1.414213562,1
-32,11,55,1.414213562,1
-32,10,54,2.449489743,1
-31,8,55,2.236067977,1
-29,7,55,1.732050808,1
-28,8,54,1.414213562,1
-29,8,55,0,1
-29,8,55,1.414213562,1
-28,8,56,4.472135955,1
-24,8,58,2,1
-22,8,58,2.449489743,1
-20,9,59,1.414213562,1
-21,9,60,2.236067977,1
-22,9,58,3.31662479,1
-19,10,59,1,1
-18,10,59,2.236067977,1
-18,8,60,0,1
-18,8,60,2.449489743,1
-20,7,59,3.31662479,1
-23,8,58,0,1
-23,8,58,1.414213562,1
-23,9,57,1.414213562,1
-24,9,58,1,1
-23,9,58,1.414213562,1
-22,10,58,1,1
-22,10,59,1.414213562,1
-23,10,58,1.732050808,1
-24,9,57,0,1
-24,9,57,0,1
-24,9,57,0,1
-24,9,57,1,1
-24,9,58,1,1
-23,9,58,2.236067977,1
-21,9,59,1.414213562,1
-21,8,58,1.414213562,1
-20,7,58,2.828427125,1
-22,9,58,2.449489743,1
-23,10,60,3.16227766,1
-24,10,57,2.236067977,1
-22,10,58,1.414213562,1
-21,9,58,1,1
-21,9,59,1.414213562,1
-20,10,59,1,1
-19,10,59,1.414213562,1
-20,11,59,1,1
-20,12,59,2.236067977,1
-19,14,59,1.414213562,1
-19,13,58,3.464101615,1
-17,11,60,1.414213562,1
-17,10,59,1.732050808,1
-18,9,58,1.732050808,1
-19,10,59,1,1
-19,11,59,3.605551275,1
-22,13,59,3.741657387,1
-25,12,57,1,1
-24,12,57,3,1
-21,12,57,1,1
-21,12,58,1,1
-21,12,59,1,1
-21,12,58,0,1
-21,12,58,1,1
-21,11,58,1,1
-21,12,58,2,1
-23,12,58,1,1
-23,11,58,2.828427125,1
-21,11,56,3.741657387,1
-23,12,59,0,1
-23,12,59,1.732050808,1
-24,11,58,1.414213562,1
-25,11,57,2.449489743,1
-26,10,55,1,1
-26,10,56,1.414213562,1
-26,11,57,1.732050808,1
-27,12,56,0,1
-27,12,56,2.236067977,1
-25,12,57,0,1
-25,12,57,0,1
-25,12,57,1,1
-25,11,57,0,1
-25,11,57,1,1
-25,12,57,0,1
-25,12,57,1,1
-24,12,57,1,1
-24,11,57,1.414213562,1
-25,12,57,1,1
-25,13,57,2.449489743,1
-23,12,56,1,1
-23,13,56,3.741657387,1
-25,14,59,1,1
-25,15,59,3,1
-23,14,57,1.414213562,1
-22,13,57,0,1
-22,13,57,1.414213562,1
-22,12,56,0,1
-22,12,56,2.236067977,1
-24,12,57,1,1
-25,12,57,0,1
-25,12,57,1.414213562,1
-26,12,56,0,1
-26,12,56,1.414213562,1
-27,12,55,0,1
-27,12,55,0,1
-27,12,55,1.414213562,1
-28,13,55,1,1
-28,14,55,1.414213562,1
-28,15,56,1.732050808,1
-27,14,57,1,1
-26,14,57,1.414213562,1
-26,13,56,0,1
-26,13,56,1.414213562,1
-27,13,55,1,1
-28,13,55,0,1
-28,13,55,1.414213562,1
-27,13,56,1,1
-27,14,56,1.414213562,1
-28,14,55,1.732050808,1
-27,13,56,1,1
-26,13,56,1,1
-25,13,56,1,1
-26,13,56,1,1
-27,13,56,1,1
-27,14,56,0,1
-27,14,56,1,1
-27,13,56,0,1
-27,13,56,0,1
-27,13,56,1,1
-27,13,55,1,1
-27,13,56,1.414213562,1
-27,14,55,1,1
-27,13,55,1.414213562,1
-26,13,56,0,1
-26,13,56,0,1
-26,13,56,0,1
-26,13,56,0,1
-26,13,56,0,1
-26,13,56,0,1
-26,13,56,1,1
-27,13,56,0,1
-27,13,56,0,1
-27,13,56,1,1
-26,13,56,1,1
-27,13,56,0,1
-27,13,56,0,1
-27,13,56,1,1
-26,13,56,1,1
-26,14,56,0,1
-26,14,56,0,1
-26,14,56,1,1
-26,13,56,0,1
-26,13,56,1.414213562,1
-27,13,55,1.414213562,1
-26,13,56,1,1
-26,13,57,1.414213562,1
-26,14,56,0,1
-26,14,56,1.414213562,1
-27,13,56,1,1
-26,13,56,0,1
-26,13,56,0,1
-26,13,56,1.414213562,1
-26,14,55,0,1
-26,14,55,0,1
-26,14,55,0,1
-26,14,55,1.414213562,1
-27,14,56,1,1
-27,14,57,1.732050808,1
-28,13,56,1,1
-28,13,55,1.414213562,1
-27,13,56,1,1
-26,13,56,1,1
-26,14,56,1,1
-26,14,57,1.732050808,1
-27,13,56,0,1
-27,13,56,1,1
-26,13,56,0,1
-26,13,56,1,1
-26,14,56,0,1
-26,14,56,0,1
-26,14,56,1,1
-27,14,56,0,1
-27,14,56,1,1
-27,13,56,1,1
-27,14,56,0,1
-27,14,56,1,1
-26,14,56,0,1
-26,14,56,1,1
-26,15,56,1,1
-26,14,56,1,1
-26,15,56,1.414213562,1
-27,14,56,0,1
-27,14,56,1,1
-26,14,56,0,1
-26,14,56,0,1
-26,14,56,0,1
-26,14,56,1,1
-25,14,56,1.414213562,1
-24,14,57,0,1
-24,14,57,0,1
-24,14,57,1,1
-24,14,56,1,1
-25,14,56,0,1
-25,14,56,1,1
-26,14,56,1,1
-25,14,56,1,1
-25,14,57,1.414213562,1
-24,14,56,1,1
-25,14,56,0,1
-25,14,56,62.90468981,1
