x,y,z,distance,label
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,1,0
-49,0,42,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-49,0,42,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-48,0,41,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-48,0,41,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1.414213562,0
-49,-1,42,1.732050808,0
-48,0,41,1,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-48,0,41,1,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,0,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,1,0
-48,0,41,1.414213562,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,1,0
-48,0,41,1,0
-49,0,41,1,0
-48,0,41,1.414213562,0
-49,-1,41,1,0
-49,0,41,1,0
-49,0,42,1,0
-49,0,41,1,0
-49,-1,41,1.414213562,0
-49,0,42,1,0
-48,0,42,1.414213562,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-49,0,42,0,0
-49,0,42,1.414213562,0
-48,0,41,1.414213562,0
-49,0,42,1,0
-49,0,41,0,0
-49,0,41,1,0
-48,0,41,1.414213562,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1.414213562,0
-48,0,42,0,0
-48,0,42,1.414213562,0
-49,0,41,0,0
-49,0,41,1.414213562,0
-49,-1,42,1.414213562,0
-49,0,41,0,0
-49,0,41,1.414213562,0
-48,0,42,1,0
-48,0,41,1.414213562,0
-49,-1,41,1,0
-49,0,41,1.414213562,0
-48,-1,41,1.414213562,0
-49,0,41,1,0
-48,0,41,1,0
-49,0,41,1,0
-49,0,42,1.414213562,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,1.414213562,0
-48,-1,41,1,0
-48,0,41,1,0
-48,0,42,1,0
-48,0,41,1.414213562,0
-49,-1,41,1,0
-49,0,41,1,0
-49,-1,41,0,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,1.414213562,0
-48,-1,41,1.414213562,0
-49,0,41,0,0
-49,0,41,1,0
-49,0,42,1.414213562,0
-48,0,41,1.414213562,0
-49,0,42,1,0
-49,0,41,1.414213562,0
-48,0,42,1.732050808,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,1,0
-49,-1,41,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1.414213562,0
-49,-1,42,1.414213562,0
-48,0,42,1.414213562,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-49,0,42,1,0
-49,0,41,0,0
-49,0,41,0,0
-49,0,41,1,0
-48,0,41,1,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,1.414213562,0
-49,0,41,1.414213562,0
-48,-1,41,1,0
-48,0,41,1.414213562,0
-49,0,42,0,0
-49,0,42,1.414213562,0
-48,0,41,1.414213562,0
-49,0,42,1,0
-48,0,42,0,0
-48,0,42,1.414213562,0
-49,0,41,0,0
-49,0,41,1.414213562,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,1.414213562,0
-49,0,41,1.732050808,0
-48,-1,42,1.732050808,0
-49,0,41,1.414213562,0
-48,0,42,0,0
-48,0,42,1,0
-48,-1,42,1.414213562,0
-49,0,42,1,0
-48,0,42,1,0
-49,0,42,1,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,1,0
-49,0,42,1,0
-48,0,42,1.732050808,0
-49,-1,41,1,0
-49,-1,40,1.414213562,0
-49,0,41,1,0
-49,0,42,1,0
-48,0,42,1.414213562,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,1.414213562,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,1.414213562,0
-49,0,41,1.414213562,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,1.414213562,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,1.414213562,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,1,0
-47,0,42,1,0
-47,0,43,0,0
-47,0,43,1.414213562,0
-48,0,42,1,0
-47,0,42,1.414213562,0
-48,0,43,1,0
-48,0,42,0,0
-48,0,42,1.414213562,0
-47,0,43,1.414213562,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,1,0
-48,0,43,0,0
-48,0,43,1,0
-47,0,43,1,0
-47,0,42,1.414213562,0
-48,0,43,1,0
-48,0,42,1.414213562,0
-47,0,43,1,0
-47,0,42,1,0
-48,0,42,1,0
-48,0,43,0,0
-48,0,43,1,0
-47,0,43,1,0
-47,0,42,1.414213562,0
-48,0,43,1.414213562,0
-47,0,42,1.414213562,0
-48,0,43,1,0
-47,0,43,1.414213562,0
-48,0,42,1,0
-48,0,43,1,0
-47,0,43,1.414213562,0
-48,0,42,1,0
-48,0,43,1,0
-48,0,42,1,0
-48,0,43,1,0
-48,0,42,1.414213562,0
-47,0,43,1,0
-48,0,43,0,0
-48,0,43,1,0
-48,0,42,1,0
-48,0,43,1.414213562,0
-47,0,42,1,0
-47,0,43,0,0
-47,0,43,1,0
-48,0,43,1,0
-47,0,43,1,0
-47,0,42,1,0
-48,0,42,0,0
-48,0,42,1,0
-48,0,43,1,0
-47,0,43,1,0
-48,0,43,0,0
-48,0,43,1,0
-47,0,43,0,0
-47,0,43,1.414213562,0
-48,0,42,0,0
-48,0,42,0,0
-48,0,42,1.414213562,0
-47,0,43,0,0
-47,0,43,1,0
-46,0,43,1,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,1.414213562,0
-46,0,44,1.414213562,0
-47,0,43,0,0
-47,0,43,1,0
-47,0,44,1,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,1.414213562,0
-46,0,44,1.414213562,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,1,0
-47,0,44,1,0
-47,0,43,0,0
-47,0,43,1,0
-47,0,44,0,0
-47,0,44,1,0
-47,0,43,1,0
-46,0,43,1,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,1.414213562,0
-46,0,44,1.414213562,0
-47,0,43,0,0
-47,0,43,1,0
-47,0,44,0,0
-47,0,44,1,0
-47,0,43,1.414213562,0
-46,0,44,1,0
-47,0,44,0,0
-47,0,44,1,0
-46,0,44,1,0
-47,0,44,1,0
-47,0,43,0,0
-47,0,43,1.414213562,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-47,0,43,1,0
-47,0,44,0,0
-47,0,44,1,0
-46,0,44,1.414213562,0
-47,0,43,1,0
-47,0,44,0,0
-47,0,44,0,0
-47,0,44,1.414213562,0
-46,0,43,1,0
-47,0,43,1,0
-47,0,44,1,0
-46,0,44,1,0
-47,0,44,1,0
-47,0,43,1.414213562,0
-46,0,44,1.414213562,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,1,0
-47,0,44,1,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,1.414213562,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,1,0
-47,0,44,0,0
-47,0,44,0,0
-47,0,44,0,0
-47,0,44,0,0
-47,0,44,1,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,0,0
-47,0,43,1.414213562,0
-46,0,44,1.414213562,0
-47,0,43,1,0
-47,0,44,1.414213562,0
-46,0,43,1.414213562,0
-47,0,44,0,0
-47,0,44,1,0
-47,0,43,1,0
-47,0,44,0,0
-47,0,44,1.414213562,0
-46,0,43,0,0
-46,0,43,1.414213562,0
-47,0,44,1,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,1,0
-46,0,43,1.414213562,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,1.414213562,0
-47,0,43,1.414213562,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,1.414213562,0
-47,0,43,0,0
-47,0,43,1.414213562,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1.414213562,0
-46,0,43,1.414213562,0
-47,0,44,1,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1.414213562,0
-47,0,43,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,1.414213562,0
-47,1,44,1.414213562,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1.414213562,0
-47,0,43,1.414213562,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,1,0
-46,1,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1.414213562,0
-47,0,43,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,0,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,0,43,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1.414213562,0
-47,0,43,1.414213562,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,0,45,1,0
-46,0,44,0,0
-46,0,44,1.414213562,0
-47,0,43,1.414213562,0
-46,0,44,0,0
-46,0,44,1,0
-46,0,45,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-47,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,1,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,1,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,1,44,1,0
-46,0,44,1,0
-46,1,44,1.414213562,0
-45,0,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,1,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,1,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,0,45,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,1,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,1,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,0,45,1,0
-46,0,44,1,0
-46,1,44,1,0
-46,0,44,0,0
-46,0,44,0,0
-46,0,44,1,0
-46,1,44,1,0
-46,0,44,1,0
-46,0,45,1,0
-46,0,44,1.414213562,0
-45,0,45,1.414213562,0
-46,0,44,1.414213562,0
-46,1,45,1,0
-46,0,45,1,0
-45,0,45,1.414213562,0
-46,0,44,0,0
-46,0,44,1,0
-46,0,45,1,0
-46,0,44,1.414213562,0
-45,0,45,1,0
-46,0,45,1.414213562,0
-46,1,44,1.414213562,0
-46,0,45,1.414213562,0
-45,1,45,1,0
-45,0,45,1.732050808,0
-46,1,44,0,0
-46,1,44,1.414213562,0
-46,0,45,1.414213562,0
-45,1,45,1,0
-46,1,45,1.414213562,0
-45,0,45,0,0
-45,0,45,1,0
-46,0,45,1.414213562,0
-45,1,45,1.732050808,0
-46,0,44,1.414213562,0
-45,0,45,1.414213562,0
-46,0,44,1.732050808,0
-45,1,45,1,0
-45,0,45,1,0
-45,0,44,1.414213562,0
-46,0,45,1,0
-45,0,45,1.414213562,0
-46,1,45,1.414213562,0
-46,0,44,1,0
-46,0,45,1,0
-46,0,44,1.414213562,0
-46,1,45,1,0
-46,0,45,1,0
-45,0,45,1.732050808,0
-44,1,46,1.732050808,0
-45,0,45,1,0
-45,1,45,1,0
-45,1,46,1.414213562,0
-45,0,45,1.732050808,0
-44,1,46,1,0
-45,1,46,1.414213562,0
-46,1,45,2.449489743,0
-44,0,46,1.414213562,0
-45,1,46,1.414213562,0
-45,0,45,1.732050808,0
-44,-1,46,2.236067977,0
-46,0,46,3,0
-44,-1,48,2.828427125,0
-46,-3,48,6,0
-44,1,52,3.605551275,0
-41,1,54,3.605551275,0
-41,-1,51,2.449489743,0
-42,-2,53,3,0
-44,-3,51,4.123105626,0
-42,-5,48,4.242640687,0
-43,-6,44,7.071067812,0
-40,-1,48,4.582575695,0
-42,-2,44,3.741657387,0
-39,-3,42,6.782329983,0
-36,-4,48,3.16227766,0
-39,-4,49,5.830951895,0
-42,-7,45,8.602325267,0
-38,-4,52,2.449489743,0
-36,-3,51,6.782329983,0
-37,-6,45,3.16227766,0
-38,-6,48,3.31662479,0
-39,-5,51,5.385164807,0
-37,-9,48,6.403124237,0
-35,-8,54,4.582575695,0
-36,-6,50,7.874007874,0
-37,-11,44,10.86278049,0
-31,-12,53,5.477225575,0
-36,-11,51,5.830951895,0
-36,-16,48,3.741657387,0
-37,-13,50,4.358898944,0
-34,-12,53,7.874007874,0
-36,-15,46,4.123105626,0
-34,-13,49,3,0
-37,-13,49,4.472135955,0
-41,-13,47,1.414213562,0
-40,-12,47,5,0
-36,-12,50,4.123105626,0
-32,-11,50,5.744562647,0
-30,-9,55,8.306623863,0
-37,-13,53,5.477225575,0
-39,-12,48,4.472135955,0
-35,-12,50,5.196152423,0
-38,-15,53,5.196152423,0
-33,-14,54,7.211102551,0
-37,-14,48,2.828427125,0
-35,-14,50,3.741657387,0
-38,-16,49,4.582575695,0
-40,-17,45,3,0
-37,-17,45,4.472135955,0
-35,-17,49,3.31662479,0
-36,-20,48,4.582575695,0
-37,-22,44,4.242640687,0
-36,-26,45,5,0
-39,-26,41,5.099019514,0
-40,-30,44,1.414213562,0
-40,-31,45,6.557438524,0
-37,-34,40,2.828427125,0
-39,-34,38,2.236067977,0
-40,-34,36,7.071067812,0
-39,-41,36,5.830951895,0
-39,-46,33,3,0
-38,-44,31,14.17744688,0
-46,-40,20,7,0
-40,-37,22,4.582575695,0
-36,-35,23,5.477225575,0
-41,-37,24,4.582575695,0
-37,-38,22,11.5758369,0
-48,-35,24,10,0
-48,-41,16,13.96424004,0
-35,-40,21,11.87434209,0
-46,-42,17,1.414213562,0
-46,-43,18,5.916079783,0
-47,-40,23,3.741657387,0
-49,-41,20,5.477225575,0
-44,-39,21,2.236067977,0
-45,-39,23,5.099019514,0
-48,-40,19,4.123105626,0
-46,-38,22,5.916079783,0
-51,-39,19,11.04536102,0
-43,-42,12,7.874007874,0
-37,-41,7,10.72380529,0
-46,-44,2,3.464101615,0
-44,-46,0,7.483314774,0
-38,-44,-4,6.403124237,0
-44,-45,-2,6.633249581,0
-50,-43,0,10.34408043,0
-45,-44,9,2.449489743,0
-46,-42,8,3.741657387,0
-49,-43,6,5.916079783,0
-44,-42,3,1.732050808,0
-45,-43,4,3.605551275,0
-48,-43,2,6.403124237,0
-54,-42,0,6.480740698,0
-50,-43,5,7.681145748,0
-47,-42,-2,3.16227766,0
-47,-41,1,3.741657387,0
-46,-43,-2,3.16227766,0
-43,-43,-1,10.48808848,0
-53,-42,-4,6.403124237,0
-47,-43,-6,5.744562647,0
-45,-41,-1,4,0
-45,-41,-5,4.472135955,0
-41,-41,-3,12.20655562,0
-51,-41,-10,12.20655562,0
-53,-42,2,12.20655562,0
-53,-52,-5,22.29349681,0
-44,-32,-1,13.6381817,0
-48,-39,-12,7.483314774,0
-52,-45,-14,10.19803903,0
-44,-39,-12,2.449489743,0
-45,-38,-14,8.062257748,0
-52,-42,-14,7.071067812,0
-48,-39,-9,5,0
-52,-39,-12,2.236067977,0
-50,-39,-11,2.449489743,0
-49,-38,-13,2.828427125,0
-49,-40,-15,1.414213562,0
-50,-40,-16,5.099019514,0
-51,-40,-11,4.582575695,0
-47,-41,-13,2.449489743,0
-45,-40,-14,2.236067977,0
-44,-40,-16,2.236067977,0
-43,-42,-16,1.414213562,0
-44,-43,-16,2.449489743,0
-45,-41,-15,3.31662479,0
-42,-42,-14,2.449489743,0
-43,-43,-16,5.830951895,0
-48,-43,-19,9,0
-47,-39,-11,7.071067812,0
-51,-42,-16,3.464101615,0
-49,-40,-14,1.414213562,0
-48,-40,-15,4.123105626,0
-50,-43,-17,5.744562647,0
-45,-41,-15,2.236067977,0
-47,-41,-16,1.414213562,0
-47,-42,-15,8.062257748,0
-39,-42,-14,1.414213562,0
-39,-41,-15,5.916079783,0
-44,-42,-18,4.358898944,0
-41,-41,-15,6.164414003,0
-47,-40,-16,2.449489743,0
-49,-41,-17,1.414213562,0
-48,-41,-18,1.414213562,0
-49,-41,-19,3.16227766,0
-46,-42,-19,0,0
-46,-42,-19,1.732050808,0
-45,-41,-18,2.236067977,0
-47,-40,-18,3.16227766,0
-46,-40,-15,1,0
-46,-40,-14,1.732050808,0
-47,-41,-15,1.414213562,0
-46,-41,-16,1,0
-45,-41,-16,1,0
-45,-41,-17,1.732050808,0
-46,-42,-18,1,0
-46,-42,-17,1.732050808,0
-47,-41,-18,0,0
-47,-41,-18,3.31662479,0
-46,-40,-15,2,0
-46,-40,-13,1.732050808,0
-45,-41,-14,1.414213562,0
-46,-40,-14,1.414213562,0
-45,-40,-15,2.449489743,0
-46,-41,-17,1.414213562,0
-47,-41,-18,1.414213562,0
-46,-41,-19,1.414213562,0
-46,-42,-20,1,0
-45,-42,-20,3.605551275,0
-48,-42,-22,2.449489743,0
-47,-41,-20,5.656854249,0
-43,-41,-16,3.741657387,0
-46,-40,-18,2.236067977,0
-46,-39,-16,2.449489743,0
-47,-41,-17,3.16227766,0
-47,-40,-20,1,0
-46,-40,-20,1.414213562,0
-45,-40,-19,1.414213562,0
-46,-40,-20,1.414213562,0
-45,-40,-21,1,0
-46,-40,-21,2,0
-48,-40,-21,1,0
-47,-40,-21,2,0
-47,-40,-19,1.414213562,0
-46,-40,-18,1,0
-45,-40,-18,2.236067977,0
-45,-42,-19,4.582575695,0
-46,-38,-17,1.414213562,0
-47,-39,-17,2.236067977,0
-46,-41,-17,1.414213562,0
-46,-40,-16,1.414213562,0
-45,-40,-15,3.605551275,0
-48,-40,-17,1.414213562,0
-48,-39,-18,1.414213562,0
-47,-40,-18,1,0
-47,-40,-17,1,0
-47,-39,-17,3.31662479,0
-48,-40,-20,0,0
-48,-40,-20,2.236067977,0
-46,-40,-19,1,0
-46,-41,-19,1.414213562,0
-46,-40,-18,1,0
-45,-40,-18,1.414213562,0
-45,-41,-17,1,0
-45,-40,-17,1.414213562,0
-46,-40,-18,2,0
-48,-40,-18,1.414213562,0
-47,-40,-17,0,0
-47,-40,-17,1.414213562,0
-48,-40,-18,1.414213562,0
-47,-39,-18,1,0
-47,-40,-18,1,0
-48,-40,-18,1.414213562,0
-48,-39,-17,1.732050808,0
-47,-40,-16,1,0
-46,-40,-16,1.414213562,0
-47,-40,-17,0,0
-47,-40,-17,0,0
-47,-40,-17,0,0
-47,-40,-17,1.414213562,0
-47,-41,-18,1.414213562,0
-46,-41,-17,1.732050808,0
-47,-40,-16,1,0
-48,-40,-16,1,0
-48,-40,-15,1.414213562,0
-47,-40,-14,2.449489743,0
-46,-41,-16,1,0
-46,-40,-16,1.414213562,0
-45,-41,-16,1,0
-46,-41,-16,0,0
-46,-41,-16,0,0
-46,-41,-16,3,0
-48,-40,-14,1,0
-49,-40,-14,0,0
-49,-40,-14,1,0
-48,-40,-14,1,0
-49,-40,-14,3,0
-47,-41,-16,2.449489743,0
-46,-42,-14,3.741657387,0
-49,-40,-13,1.414213562,0
-50,-41,-13,3.741657387,0
-47,-42,-11,1,0
-47,-42,-10,1.732050808,0
-48,-41,-11,7.874007874,0
-42,-40,-6,6,0
-46,-42,-10,3.741657387,0
-47,-40,-7,3.31662479,0
-48,-41,-10,3.16227766,0
-48,-42,-13,3.741657387,0
-46,-41,-16,2.236067977,0
-48,-41,-17,1.414213562,0
-48,-42,-18,2.236067977,0
-49,-42,-20,3,0
-47,-41,-18,1.414213562,0
-48,-41,-17,1,0
-47,-41,-17,2.236067977,0
-45,-41,-16,1,0
-46,-41,-16,1.414213562,0
-45,-41,-17,1.414213562,0
