x,y,z,difference,label
-44,-39,-28,1.414213562,0
-45,-39,-27,1.414213562,0
-44,-40,-27,1.732050808,0
-45,-39,-26,1,0
-45,-38,-26,1.414213562,0
-44,-39,-26,2.236067977,0
-42,-39,-25,2.236067977,0
-43,-39,-27,1.414213562,0
-44,-39,-26,0,0
-44,-39,-26,0,0
-44,-39,-26,1,0
-45,-39,-26,3,0
-45,-39,-23,0,0
-45,-39,-23,1,0
-45,-39,-24,1,0
-46,-39,-24,1.732050808,0
-45,-38,-23,2.236067977,0
-43,-39,-23,2.236067977,0
-45,-39,-24,1,0
-45,-39,-25,2,0
-45,-39,-23,1,0
-46,-39,-23,3.31662479,0
-45,-38,-26,1.414213562,0
-45,-39,-25,1.414213562,0
-44,-39,-26,1.414213562,0
-44,-38,-25,2.236067977,0
-44,-37,-23,4.898979486,0
-48,-39,-25,2.449489743,0
-46,-38,-24,1,0
-45,-38,-24,1.414213562,0
-46,-38,-25,0,0
-46,-38,-25,1.414213562,0
-45,-38,-24,0,0
-45,-38,-24,0,0
-45,-38,-24,1.414213562,0
-46,-38,-25,0,0
-46,-38,-25,1,0
-46,-38,-24,1,0
-45,-38,-24,1,0
-45,-38,-25,1.414213562,0
-46,-38,-24,0,0
-46,-38,-24,2.236067977,0
-44,-38,-25,1.414213562,0
-45,-38,-24,1.732050808,0
-46,-39,-25,1,0
-46,-38,-25,0,0
-46,-38,-25,1.414213562,0
-47,-38,-24,1,0
-47,-38,-23,2.236067977,0
-47,-37,-21,2.236067977,0
-48,-37,-23,1.414213562,0
-47,-37,-24,1.732050808,0
-46,-38,-23,0,0
-46,-38,-23,1.414213562,0
-47,-37,-23,1.414213562,0
-47,-38,-24,0,0
-47,-38,-24,2.449489743,0
-46,-37,-22,1.732050808,0
-47,-38,-23,2,0
-47,-38,-25,3.31662479,0
-46,-37,-22,1,0
-46,-38,-22,2.236067977,0
-47,-38,-24,1.414213562,0
-47,-37,-23,0,0
-47,-37,-23,1,0
-46,-37,-23,0,0
-46,-37,-23,5.099019514,0
-45,-34,-19,5.916079783,0
-46,-37,-24,5.477225575,0
-44,-38,-29,3.16227766,0
-44,-39,-26,2.449489743,0
-43,-38,-24,11.40175425,0
-46,-38,-35,2,0
-46,-38,-33,5.385164807,0
-44,-38,-28,1,0
-44,-37,-28,1,0
-44,-38,-28,1.732050808,0
-45,-37,-27,3.741657387,0
-43,-36,-24,5.744562647,0
-45,-38,-29,2.236067977,0
-43,-39,-29,2.236067977,0
-45,-38,-29,2,0
-45,-38,-27,1,0
-45,-38,-26,1,0
-45,-37,-26,2.236067977,0
-43,-37,-25,4.123105626,0
-45,-39,-28,4.123105626,0
-43,-37,-25,1.732050808,0
-44,-38,-24,5,0
-44,-38,-29,2.236067977,0
-44,-37,-31,2.449489743,0
-45,-39,-32,1.414213562,1
-45,-38,-31,3,1
-43,-37,-29,4.472135955,1
-45,-37,-25,3,1
-45,-37,-28,1,1
-45,-38,-28,4.123105626,1
-45,-37,-24,2.449489743,1
-47,-36,-23,2.236067977,1
-46,-38,-23,1.414213562,1
-46,-37,-24,1,1
-46,-36,-24,2.449489743,1
-47,-38,-25,1.414213562,1
-46,-38,-24,4.123105626,1
-48,-36,-21,1.414213562,1
-49,-36,-22,1.414213562,1
-48,-37,-22,1.414213562,1
-48,-36,-21,1,1
-49,-36,-21,1.414213562,1
-48,-37,-21,0,1
-48,-37,-21,1.732050808,1
-49,-36,-22,1,1
-49,-36,-21,2,1
-49,-36,-19,1,1
-49,-36,-18,1,1
-50,-36,-18,1,1
-50,-36,-17,1.414213562,1
-50,-37,-18,1.732050808,1
-49,-36,-17,2,1
-51,-36,-17,0,1
-51,-36,-17,3,1
-51,-36,-14,1.414213562,1
-52,-36,-15,1.414213562,1
-51,-35,-15,2.236067977,1
-50,-35,-13,0,1
-50,-35,-13,4.582575695,1
-52,-34,-9,4,1
-48,-34,-9,7.874007874,1
-50,-37,-16,3.605551275,1
-47,-37,-18,2.236067977,1
-45,-37,-19,12.16552506,1
-45,-39,-31,2.828427125,1
-47,-39,-29,1.732050808,1
-48,-38,-28,3.741657387,1
-46,-37,-31,3.31662479,1
-47,-36,-28,2.449489743,1
-48,-37,-26,4.242640687,1
-44,-36,-25,2.236067977,1
-46,-37,-25,1.732050808,1
-47,-36,-24,1.414213562,1
-46,-36,-23,2,1
-48,-36,-23,3.605551275,1
-50,-36,-20,0,1
-50,-36,-20,5.385164807,1
-50,-34,-15,4.582575695,1
-51,-36,-19,2.236067977,1
-49,-35,-19,2.828427125,1
-49,-37,-21,1,1
-49,-36,-21,4.358898944,1
-52,-35,-18,5,1
-49,-35,-14,5.099019514,1
-50,-35,-19,1.414213562,1
-51,-35,-18,3,1
-51,-35,-15,1.732050808,1
-50,-34,-14,1,1
-50,-35,-14,2,1
-50,-35,-16,3.16227766,1
-51,-35,-19,3.605551275,1
-51,-38,-21,4.69041576,1
-48,-36,-18,1.414213562,1
-49,-36,-19,1.414213562,1
-50,-35,-19,2.828427125,1
-50,-37,-21,2.236067977,1
-50,-36,-23,2,1
-48,-36,-23,0,1
-48,-36,-23,1.732050808,1
-47,-37,-24,2.236067977,1
-47,-36,-22,2.449489743,1
-48,-37,-24,2.449489743,1
-49,-36,-22,1.732050808,1
-48,-37,-23,3.605551275,1
-45,-35,-23,3.741657387,1
-48,-36,-21,2.236067977,1
-49,-36,-19,4.242640687,1
-50,-35,-23,1.414213562,1
-49,-36,-23,2.236067977,1
-47,-36,-22,2.236067977,1
-48,-36,-24,1.414213562,1
-48,-37,-25,3.31662479,1
-47,-36,-22,1,1
-48,-36,-22,1,1
-48,-36,-23,1.414213562,1
-47,-36,-24,1.414213562,1
-48,-36,-23,1,1
-49,-36,-23,2.236067977,1
-48,-36,-21,1,1
-48,-36,-22,2,1
-48,-36,-24,1.414213562,1
-47,-36,-23,1.414213562,1
-48,-36,-22,0,1
-48,-36,-22,1.732050808,1
-49,-37,-23,2.449489743,1
-48,-35,-22,2.236067977,1
-49,-35,-20,1,1
-48,-35,-20,2.236067977,1
-49,-35,-22,6.633249581,1
-47,-37,-28,1.414213562,1
-46,-37,-27,1.414213562,1
-45,-37,-26,4.123105626,1
-46,-37,-30,1,1
-46,-37,-29,1,1
-46,-37,-28,2.449489743,1
-45,-36,-26,4.358898944,1
-48,-37,-23,1.414213562,1
-48,-36,-24,2.449489743,1
-46,-37,-25,2.828427125,1
-44,-37,-23,1.414213562,1
-43,-36,-23,4.358898944,1
-46,-37,-26,3.605551275,1
-43,-37,-28,2.449489743,1
-41,-38,-29,2.828427125,1
-43,-38,-31,1,1
-43,-37,-31,4.358898944,1
-46,-38,-34,9.899494937,1
-45,-34,-25,2.449489743,1
-46,-36,-26,4,1
-46,-36,-30,1.732050808,1
-47,-37,-31,5.744562647,1
-43,-36,-27,2,1
-43,-36,-25,2.449489743,1
-45,-37,-26,2.449489743,1
-47,-36,-25,1,1
-47,-36,-26,3,1
-45,-37,-28,2.236067977,1
-45,-36,-26,2.236067977,1
-43,-37,-26,3.741657387,1
-45,-38,-29,1.732050808,1
-46,-37,-28,1.732050808,1
-47,-36,-27,1,1
-47,-37,-27,1.414213562,1
-47,-36,-26,1.732050808,1
-46,-37,-25,1,1
-46,-37,-26,2.236067977,1
-44,-38,-26,4.123105626,1
-47,-36,-24,3.16227766,1
-48,-36,-21,0,1
-48,-36,-21,1.732050808,1
-47,-35,-20,4.358898944,1
-50,-36,-23,3,1
-48,-37,-25,1.732050808,1
-47,-36,-24,1,1
-48,-36,-24,3,1
-48,-36,-21,4.242640687,1
-47,-37,-25,2.236067977,1
-48,-37,-23,1.414213562,1
-48,-36,-22,2.449489743,1
-47,-35,-20,2.236067977,1
-48,-35,-18,3.31662479,1
-51,-36,-19,1.414213562,1
-52,-35,-19,1.732050808,1
-51,-36,-18,2.236067977,1
-50,-36,-20,1,1
-50,-36,-19,1.414213562,1
-49,-36,-18,1.732050808,1
-50,-35,-17,1,1
-50,-35,-16,3.31662479,1
-49,-36,-19,1,1
-49,-36,-18,2,1
-51,-36,-18,1,1
-51,-36,-17,2.449489743,1
-50,-37,-19,1.414213562,1
-49,-36,-19,1,1
-49,-37,-19,1,1
-50,-37,-19,1.414213562,1
-49,-36,-19,4.123105626,1
-49,-35,-15,4.582575695,1
-51,-36,-19,2,1
-51,-36,-21,2.236067977,1
-49,-36,-20,1,1
-49,-36,-19,1.414213562,1
-50,-36,-18,1,1
-50,-36,-19,1.414213562,1
-49,-36,-18,1.414213562,1
-50,-36,-19,2.236067977,1
-49,-36,-21,1.732050808,1
-50,-37,-22,5.477225575,1
-48,-36,-17,1,1
-47,-36,-17,2.449489743,1
-48,-35,-19,2.449489743,1
-50,-36,-20,1.414213562,1
-51,-35,-20,3.16227766,1
-50,-35,-17,1.732050808,1
-49,-34,-16,6.403124237,1
-48,-36,-22,1.732050808,1
-47,-37,-23,3.31662479,1
-48,-36,-26,4.472135955,1
-48,-38,-30,3.16227766,1
-49,-38,-33,11.87434209,1
-47,-34,-22,5.385164807,1
-49,-37,-26,5.099019514,1
-45,-36,-23,3,1
-47,-37,-25,1.414213562,1
-46,-37,-24,4.123105626,1
-48,-35,-21,1.732050808,1
-49,-36,-20,4,1
-49,-36,-24,4.582575695,1
-47,-35,-20,1.414213562,1
-48,-36,-20,4.242640687,1
-49,-35,-24,1.732050808,1
-50,-36,-25,2.828427125,1
-48,-36,-23,1,1
-48,-35,-23,1,1
-48,-36,-23,1,1
-47,-36,-23,0,1
-47,-36,-23,1.414213562,1
-48,-36,-24,1,1
-48,-36,-23,1.414213562,1
-47,-36,-24,2.828427125,1
-49,-36,-22,1,1
-49,-36,-21,2.236067977,1
-48,-36,-23,1,1
-48,-36,-22,1.414213562,1
-48,-35,-21,3.31662479,1
-49,-36,-24,1.414213562,1
-48,-36,-23,1.414213562,1
-47,-36,-22,2.236067977,1
-47,-37,-24,1,1
-47,-36,-24,2.449489743,1
-48,-35,-22,1,1
-48,-36,-22,1,1
-49,-36,-22,1,1
-48,-36,-22,1.732050808,1
-47,-37,-23,1.732050808,1
-46,-36,-24,2,1
-48,-36,-24,4.582575695,1
-49,-34,-20,2.236067977,1
-49,-35,-22,5.916079783,1
-50,-38,-27,6.403124237,1
-44,-37,-29,2.449489743,1
-42,-38,-28,3.741657387,1
-45,-37,-26,2.449489743,1
-44,-36,-24,7.141428429,1
-45,-37,-31,0,1
-45,-37,-31,3.16227766,1
-45,-36,-28,3.31662479,1
-46,-37,-31,4.358898944,1
-43,-36,-28,2,1
-45,-36,-28,1.414213562,1
-46,-36,-29,0,1
-46,-36,-29,1,1
-46,-36,-28,2,1
-46,-36,-30,2.449489743,1
-44,-37,-31,2,1
-44,-37,-29,1,1
-44,-37,-28,2.449489743,1
-45,-36,-26,2,1
-47,-36,-26,1,1
-46,-36,-26,1,1
-46,-37,-26,4.472135955,1
-44,-37,-22,5.099019514,1
-44,-38,-27,2.449489743,1
-46,-37,-28,2.236067977,1
-45,-37,-26,2.828427125,1
-47,-37,-28,4.123105626,1
-45,-35,-25,6.782329983,1
-46,-38,-31,2.236067977,1
-45,-38,-29,2.449489743,1
-46,-37,-27,1.414213562,1
-45,-37,-28,1.414213562,1
-45,-36,-27,2.236067977,1
-47,-37,-27,1,1
-47,-36,-27,1.732050808,1
-46,-37,-28,4.123105626,1
-45,-37,-24,1,1
-46,-37,-24,1.414213562,1
-46,-36,-25,1,1
-47,-36,-25,1.414213562,1
-47,-37,-26,2.236067977,1
-45,-36,-26,2,1
-45,-36,-24,1,1
-46,-36,-24,1.414213562,1
-46,-37,-25,1,1
-46,-36,-25,2.236067977,1
-46,-38,-26,0,1
-46,-38,-26,1,1
-45,-38,-26,1.414213562,1
-44,-37,-26,1.414213562,1
-45,-38,-26,1,1
-45,-38,-27,1,1
-45,-37,-27,1.414213562,1
-45,-38,-26,0,1
-45,-38,-26,1.414213562,1
-46,-37,-26,1.414213562,1
-46,-38,-27,1.414213562,1
-45,-37,-27,1,1
-45,-37,-26,0,1
-45,-37,-26,1.732050808,1
-46,-38,-27,1.732050808,1
-45,-37,-26,0,1
-45,-37,-26,1,1
-45,-38,-26,1,1
-45,-38,-27,1.414213562,1
-45,-37,-26,4.69041576,1
-42,-39,-29,5.196152423,1
-43,-38,-34,19.02629759,1
-51,-35,-17,5.916079783,1
-46,-38,-18,7.348469228,1
-44,-37,-25,2.449489743,1
-45,-38,-27,1.414213562,1
-46,-38,-26,0,1
-46,-38,-26,1,1
-45,-38,-26,2.236067977,1
-45,-37,-24,2.236067977,1
-47,-37,-23,2,1
-47,-37,-25,3.741657387,1
-45,-38,-28,1.414213562,1
-44,-38,-29,2.236067977,1
-46,-38,-28,2.236067977,1
-44,-38,-27,2.236067977,1
-43,-38,-25,3.605551275,1
-46,-36,-25,2.449489743,1
-48,-37,-24,1.414213562,1
-49,-37,-25,1,1
-48,-37,-25,1.414213562,1
-47,-38,-25,1,1
-47,-37,-25,3,1
-47,-37,-28,4.358898944,1
-44,-36,-25,3,1
-44,-36,-28,1.414213562,1
-45,-37,-28,1,1
-45,-37,-27,2.236067977,1
-46,-37,-29,1.732050808,1
-45,-36,-28,1.414213562,1
-45,-37,-29,1,1
-44,-37,-29,0,1
-44,-37,-29,0,1
-44,-37,-29,1.414213562,1
-45,-37,-30,1,1
-45,-37,-29,1.414213562,1
-44,-37,-28,1,1
-44,-37,-29,0,1
-44,-37,-29,0,1
-44,-37,-29,1.414213562,1
-43,-37,-28,0,1
-43,-37,-28,2.236067977,1
-44,-37,-30,0,1
-44,-37,-30,1.414213562,1
-45,-37,-29,1.414213562,1
-45,-38,-30,1.732050808,1
-44,-37,-29,1,1
-44,-37,-28,2.236067977,1
-44,-38,-30,2,1
-42,-38,-30,1,1
-42,-38,-29,2.449489743,1
-44,-37,-28,2,1
-44,-37,-30,0,1
-44,-37,-30,2.236067977,1
-43,-37,-28,1.414213562,1
-44,-37,-29,0,1
-44,-37,-29,1,1
-43,-37,-29,1,1
-42,-37,-29,3.605551275,1
-44,-37,-32,1.414213562,1
-44,-38,-31,2.828427125,1
-44,-36,-29,2.236067977,1
-44,-37,-31,1.414213562,1
-43,-37,-30,0,1
-43,-37,-30,0,1
-43,-37,-30,1.732050808,1
-44,-36,-29,1,1
-44,-37,-29,0,1
-44,-37,-29,1,1
-44,-36,-29,1,1
-44,-37,-29,1,1
-44,-37,-30,1,1
-43,-37,-30,1.732050808,1
-44,-38,-31,1.414213562,1
-43,-38,-30,1.414213562,1
-43,-37,-29,0,1
-43,-37,-29,1,1
-44,-37,-29,0,1
-44,-37,-29,1,1
-44,-37,-30,1.414213562,1
-44,-38,-29,1.414213562,1
-43,-37,-29,0,1
-43,-37,-29,1,1
-43,-38,-29,1,1
-43,-37,-29,1,1
-43,-38,-29,0,1
-43,-38,-29,2,1
-45,-38,-29,1.414213562,1
-45,-37,-28,3,1
-43,-38,-30,2.236067977,1
-41,-38,-31,1.414213562,1
-42,-38,-30,1.414213562,1
-43,-37,-30,1.414213562,1
-44,-37,-29,3,1
-46,-38,-31,2,1
-44,-38,-31,3,1
-42,-37,-29,2.828427125,1
-44,-37,-27,1,1
-45,-37,-27,1,1
-45,-38,-27,1.414213562,1
-45,-37,-28,1,1
-45,-37,-27,0,1
-45,-37,-27,1,1
-45,-37,-26,3.741657387,1
-48,-36,-24,2.449489743,1
-47,-38,-25,1.414213562,1
-46,-37,-25,1.414213562,1
-45,-37,-24,2,1
-47,-37,-24,0,1
-47,-37,-24,1,1
-47,-37,-23,1.414213562,1
-46,-37,-24,1.414213562,1
-47,-37,-23,1.414213562,1
-47,-38,-24,2.236067977,1
-47,-37,-22,0,1
-47,-37,-22,1.414213562,1
-48,-36,-22,1.414213562,1
-47,-36,-23,1,1
-47,-36,-22,1,1
-47,-37,-22,1.732050808,1
-46,-36,-23,4.69041576,1
-49,-38,-26,2.236067977,1
-47,-38,-25,1.732050808,1
-46,-37,-24,3.741657387,1
-45,-39,-27,0,1
-45,-39,-27,3,1
-44,-37,-25,1.732050808,1
-43,-38,-26,2.828427125,1
-45,-38,-28,1,1
-44,-38,-28,1,1
-44,-38,-27,0,1
-44,-38,-27,1.414213562,1
-45,-38,-28,1.414213562,1
-44,-38,-27,0,1
-44,-38,-27,0,1
-44,-38,-27,0,1
-44,-38,-27,1,1
-43,-38,-27,1,1
-44,-38,-27,1,1
-44,-38,-28,1,1
-44,-39,-28,2.236067977,1
-43,-39,-30,0,1
-43,-39,-30,2,1
-43,-39,-28,8.306623863,1
-50,-37,-24,3.605551275,1
-48,-37,-21,2.236067977,1
-46,-38,-21,1,1
-45,-38,-21,5.099019514,1
-40,-37,-21,5.916079783,1
-43,-38,-26,3.16227766,1
-44,-38,-29,1.732050808,1
-43,-39,-28,3,1
-45,-40,-30,3,1
-46,-38,-28,3.31662479,1
-47,-37,-25,1,1
-48,-37,-25,2.449489743,1
-46,-38,-26,1,1
-45,-38,-26,1,1
-44,-38,-26,1,1
-44,-38,-27,0,1
-44,-38,-27,2.236067977,1
-45,-38,-25,1.414213562,1
-45,-37,-24,2.236067977,1
-47,-37,-23,1,1
-46,-37,-23,1.414213562,1
-47,-38,-23,1.414213562,1
-46,-37,-23,1.732050808,1
-45,-38,-24,0,1
-45,-38,-24,1.732050808,1
-46,-37,-23,1,1
-46,-37,-24,2.236067977,1
-44,-38,-24,1,1
-44,-37,-24,2.236067977,1
-45,-39,-24,5.830951895,1
-50,-36,-24,4.242640687,1
-49,-35,-28,2.449489743,1
-48,-36,-30,4,1
-48,-36,-26,3,1
-46,-37,-24,6.480740698,1
-50,-38,-29,5.099019514,1
-46,-35,-28,10,1
-46,-35,-18,3.741657387,1
-49,-36,-16,3.741657387,1
-47,-35,-19,6.164414003,1
-42,-38,-21,1.414213562,1
-43,-38,-22,6,1
-47,-34,-24,3.741657387,1
-48,-31,-22,4.242640687,1
-47,-35,-23,7,1
-49,-38,-29,7.071067812,1
-52,-34,-34,5.385164807,1
-49,-38,-32,5.477225575,1
-44,-40,-31,6.403124237,1
-45,-34,-29,10.81665383,1
-49,-44,-30,6,1
-49,-44,-36,21.02379604,1
-37,-61,-33,11.74734012,1
-45,-68,-38,13.6381817,1
-34,-60,-37,5.477225575,1
-33,-55,-39,6.403124237,1
-29,-51,-36,15.8113883,1
-38,-39,-31,5,1
-33,-39,-31,7.549834435,1
-26,-41,-29,9.273618495,1
-17,-43,-30,13.07669683,1
-8,-52,-33,14.73091986,1
0,-40,-30,4.69041576,1
-3,-42,-33,13.74772708,1
-16,-38,-35,20.59126028,1
-34,-32,-43,9.433981132,1
-39,-32,-51,13.49073756,1
-49,-23,-50,4.582575695,1
-53,-21,-51,3.605551275,1
-53,-18,-49,2.449489743,1
-52,-19,-47,11.22497216,1
-46,-22,-38,12.68857754,1
-35,-28,-40,5.099019514,1
-30,-28,-39,7.071067812,1
-31,-35,-39,7.141428429,1
-30,-42,-38,20.34698995,1
-25,-59,-48,8.246211251,1
-29,-65,-44,5.099019514,1
-33,-66,-47,18.35755975,1
-36,-48,-49,9.949874371,1
-31,-41,-44,15.42724862,1
-28,-43,-59,26.57066051,1
-37,-36,-83,13.92838828,1
-45,-25,-86,9.949874371,1
-52,-24,-79,2.236067977,1
-52,-26,-78,24.22808288,1
-31,-21,-67,10.29563014,1
-27,-12,-70,3.741657387,1
-28,-10,-67,6,1
-30,-6,-63,5.916079783,1
-29,-3,-58,15.65247584,1
-22,-3,-44,9,1
-18,-7,-37,2.449489743,1
-19,-8,-35,10.24695077,1
-29,-9,-33,5.656854249,1
-33,-9,-29,5.916079783,1
-38,-6,-28,11.44552314,1
-43,-1,-37,7,1
-46,1,-43,7.071067812,1
-42,-4,-46,5,1
-42,-7,-50,7.141428429,1
-41,-14,-51,9.16515139,1
-39,-22,-47,8.774964387,1
-34,-28,-43,12.56980509,1
-28,-39,-42,4.582575695,1
-26,-43,-41,10.09950494,1
-25,-42,-31,18.02775638,1
-24,-42,-49,27.60434748,1
-28,-31,-74,29.42787794,1
-31,-2,-78,4.582575695,1
-35,-3,-80,22.49444376,1
-44,-16,-64,16.88194302,1
-39,-18,-48,5.477225575,1
-37,-19,-53,6.782329983,1
-36,-13,-50,3.31662479,1
-35,-12,-47,10.86278049,1
-38,-9,-37,3.605551275,1
-38,-11,-40,3.16227766,1
-35,-11,-41,5.385164807,1
-40,-11,-43,3.16227766,1
-43,-10,-43,7.681145748,1
-44,-13,-50,17.3781472,1
-41,-15,-67,6.164414003,1
-44,-10,-65,13.6381817,1
-57,-14,-64,6.08276253,1
-57,-13,-58,11.22497216,1
-47,-8,-57,8.774964387,1
-39,-10,-54,6.708203932,1
-35,-12,-49,7.348469228,1
-29,-15,-46,1,1
-29,-16,-46,3.464101615,1
-31,-14,-48,8.485281374,1
-33,-12,-56,2.236067977,1
-33,-11,-58,4.123105626,1
-34,-11,-54,3.741657387,1
-33,-13,-51,3.31662479,1
-36,-14,-50,3.31662479,1
-37,-15,-53,3.741657387,1
-40,-13,-52,2.236067977,1
-41,-13,-50,2.449489743,1
-39,-14,-51,4.358898944,1
-36,-15,-54,1,1
-36,-16,-54,3,1
-37,-18,-52,5.656854249,1
-33,-18,-48,2.236067977,1
-34,-18,-46,2.236067977,1
-36,-18,-47,2.828427125,1
-38,-18,-49,4.898979486,1
-40,-14,-51,10.24695077,1
-32,-9,-55,4.123105626,1
-29,-7,-53,3.741657387,1
-31,-8,-50,2.449489743,1
-30,-9,-48,8.831760866,1
-32,-14,-55,15.8113883,1
-44,-19,-64,6.164414003,1
-49,-16,-62,14.76482306,1
-60,-7,-58,5.830951895,1
-57,-3,-55,19.31320792,1
-39,4,-55,19.72308292,1
-22,4,-45,4.69041576,1
-25,1,-47,10.09950494,1
-35,2,-48,1.414213562,1
-36,2,-47,14.89966443,1
-43,0,-60,8.544003745,1
-46,8,-60,3,1
-46,8,-57,10.77032961,1
-42,2,-49,7,1
-42,-5,-49,3,1
-44,-6,-51,2.449489743,1
-43,-8,-50,2.449489743,1
-42,-9,-48,12.20655562,1
-34,-11,-39,4.582575695,1
-32,-15,-40,7.681145748,1
-33,-18,-47,4.242640687,1
-36,-18,-50,5.099019514,1
-39,-19,-54,2,1
-37,-19,-54,3.741657387,1
-34,-21,-53,6.708203932,1
-30,-26,-55,4.242640687,1
-29,-30,-56,4.123105626,1
-31,-33,-58,6.164414003,1
-32,-32,-64,4.123105626,1
-30,-29,-62,5.830951895,1
-35,-26,-62,6.403124237,1
-31,-23,-58,3.741657387,1
-29,-20,-57,11.74734012,1
-24,-13,-49,0,1
-24,-13,-49,6.708203932,1
-26,-8,-53,14.45683229,1
-34,4,-54,3.16227766,1
-37,5,-54,5,1
-41,8,-54,6,1
-39,12,-50,6.403124237,1
-37,6,-51,7.681145748,1
-36,-1,-54,3.31662479,1
-35,-4,-55,4.242640687,1
-32,-7,-55,3.741657387,1
-30,-8,-58,6.708203932,1
-27,-14,-58,3.741657387,1
-29,-15,-61,2,1
-29,-13,-61,2.236067977,1
-30,-11,-61,1,1
-30,-10,-61,5.656854249,1
-30,-6,-57,4.123105626,1
-30,-2,-56,3.31662479,1
-29,1,-57,4.123105626,1
-28,5,-57,0,1
-28,5,-57,3,1
-30,3,-56,3.16227766,1
-33,3,-57,1.414213562,1
-34,2,-57,2.236067977,1
-33,0,-57,1.414213562,1
-32,0,-56,2,1
-32,-2,-56,2.449489743,1
-31,-3,-58,1,1
-30,-3,-58,1,1
-30,-4,-58,1.414213562,1
-31,-5,-58,1.414213562,1
-30,-6,-58,2.236067977,1
-28,-6,-59,1,1
-28,-6,-60,1,1
-28,-6,-59,0,1
-28,-6,-59,2,1
-28,-4,-59,0,1
-28,-4,-59,1,1
-27,-4,-59,1.414213562,1
-27,-3,-58,1,1
-27,-3,-57,2.236067977,1
-29,-3,-58,1.414213562,1
-30,-3,-59,1.414213562,1
-29,-3,-58,1.414213562,1
-29,-4,-59,0,1
-29,-4,-59,1.732050808,1
-28,-3,-58,0,1
-28,-3,-58,0,1
-28,-3,-58,0,1
-28,-3,-58,0,1
-28,-3,-58,1.414213562,1
-28,-4,-57,1,1
-28,-4,-58,1,1
-28,-4,-59,1.414213562,1
-28,-5,-58,0,1
-28,-5,-58,1,1
-28,-5,-59,1,1
-27,-5,-59,0,1
-27,-5,-59,1.414213562,1
-28,-4,-59,1,1
-28,-4,-58,0,1
-28,-4,-58,0,1
-28,-4,-58,1,1
-28,-4,-59,1.414213562,1
-27,-4,-58,1.414213562,1
-28,-4,-59,0,1
-28,-4,-59,1,1
-28,-4,-58,0,1
-28,-4,-58,0,1
-28,-4,-58,1,1
-27,-4,-58,1,1
-26,-4,-58,0,1
-26,-4,-58,2,1
-28,-4,-58,1.414213562,1
-29,-4,-59,1,1
-28,-4,-59,1,1
-27,-4,-59,1,1
-28,-4,-59,1.732050808,1
-27,-5,-58,1,1
-27,-4,-58,1,1
-27,-4,-59,1,1
-27,-4,-58,0,1
-27,-4,-58,0,1
-27,-4,-58,1.414213562,1
-28,-4,-59,1,1
-28,-5,-59,0,1
-28,-5,-59,0,1
-28,-5,-59,1.414213562,1
-27,-4,-59,1,1
-27,-5,-59,1.414213562,1
-27,-4,-58,1.414213562,1
-28,-3,-58,1,1
-28,-4,-58,0,1
-28,-4,-58,1.414213562,1
-27,-5,-58,0,1
-27,-5,-58,0,1
-27,-5,-58,0,1
-27,-5,-58,1.414213562,1
-26,-6,-58,1.414213562,1
-26,-5,-59,1,1
-27,-5,-59,0,1
-27,-5,-59,0,1
-27,-5,-59,1,1
-27,-6,-59,1.414213562,1
-27,-5,-60,1.732050808,1
-26,-4,-59,1,1
-26,-4,-58,1.414213562,1
-27,-4,-59,1.414213562,1
-26,-4,-58,2,1
-26,-6,-58,1,1
-26,-6,-57,3.16227766,1
-27,-9,-57,2.449489743,1
-26,-11,-56,3,1
-24,-12,-58,1.414213562,1
-23,-12,-59,1.414213562,1
-23,-11,-60,5.744562647,1
-21,-6,-62,3,1
-19,-4,-61,3.16227766,1
-20,-7,-61,3.741657387,1
-19,-9,-58,3,1
-21,-10,-60,5.744562647,1
-25,-11,-64,2.449489743,1
-24,-10,-62,2.236067977,1
-23,-12,-62,1.414213562,1
-22,-12,-61,3.16227766,1
-19,-11,-61,1.414213562,1
-19,-12,-62,1,1
-19,-12,-61,1,1
-19,-13,-61,1,1
-19,-14,-61,1.414213562,1
-20,-13,-61,1,1
-20,-13,-60,2.236067977,1
-21,-15,-60,4.123105626,1
-24,-17,-62,2.236067977,1
-26,-17,-63,2.236067977,1
-28,-17,-62,3.605551275,1
-25,-15,-62,4.472135955,1
-23,-11,-62,5.916079783,1
-18,-8,-61,3.741657387,1
-15,-7,-59,5,1
-12,-7,-55,1.732050808,1
-11,-6,-54,2.828427125,1
-13,-6,-56,6,1
-19,-6,-56,2.449489743,1
-21,-7,-57,3.605551275,1
-24,-7,-59,2.236067977,1
-24,-6,-61,2.449489743,1
-22,-7,-62,3.741657387,1
-20,-8,-65,1,1
-21,-8,-65,1.414213562,1
-22,-8,-64,4.123105626,1
-18,-8,-63,1.414213562,1
-18,-7,-64,1,1
-18,-6,-64,1,1
-17,-6,-64,2,1
-15,-6,-64,1.414213562,1
-15,-5,-65,1,1
-15,-5,-64,1,1
-15,-5,-63,1.414213562,1
-16,-5,-64,1,1
-16,-4,-64,1.414213562,1
-16,-3,-63,1,1
-15,-3,-63,1.732050808,1
-14,-2,-62,0,1
-14,-2,-62,1.732050808,1
-15,-3,-63,0,1
-15,-3,-63,0,1
-15,-3,-63,1,1
-15,-4,-63,0,1
-15,-4,-63,0,1
-15,-4,-63,1,1
-15,-4,-64,1.414213562,1
-14,-4,-63,1,1
-14,-4,-64,0,1
-14,-4,-64,1.414213562,1
-14,-3,-63,1,1
-14,-4,-63,0,1
