label,timestamp,waist_conf,waist_tx,waist_ty,waist_tz,waist_rx,waist_ry,waist_rz,chest_conf,chest_tx,chest_ty,chest_tz,chest_rx,chest_ry,chest_rz,upperLeg_L_conf,upperLeg_L_tx,upperLeg_L_ty,upperLeg_L_tz,upperLeg_L_rx,upperLeg_L_ry,upperLeg_L_rz,lowerLeg_L_conf,lowerLeg_L_tx,lowerLeg_L_ty,lowerLeg_L_tz,lowerLeg_L_rx,lowerLeg_L_ry,lowerLeg_L_rz,foot_L_conf,foot_L_tx,foot_L_ty,foot_L_tz,foot_L_rx,foot_L_ry,foot_L_rz,upperLeg_R_conf,upperLeg_R_tx,upperLeg_R_ty,upperLeg_R_tz,upperLeg_R_rx,upperLeg_R_ry,upperLeg_R_rz,lowerLeg_R_conf,lowerLeg_R_tx,lowerLeg_R_ty,lowerLeg_R_tz,lowerLeg_R_rx,lowerLeg_R_ry,lowerLeg_R_rz,foot_R_conf,foot_R_tx,foot_R_ty,foot_R_tz,foot_R_rx,foot_R_ry,foot_R_rz,upperArm_L_conf,upperArm_L_tx,upperArm_L_ty,upperArm_L_tz,upperArm_L_rx,upperArm_L_ry,upperArm_L_rz,foreArm_L_conf,foreArm_L_tx,foreArm_L_ty,foreArm_L_tz,foreArm_L_rx,foreArm_L_ry,foreArm_L_rz,hand_L_conf,hand_L_tx,hand_L_ty,hand_L_tz,hand_L_rx,hand_L_ry,hand_L_rz,upperArm_R_conf,upperArm_R_tx,upperArm_R_ty,upperArm_R_tz,upperArm_R_rx,upperArm_R_ry,upperArm_R_rz,foreArm_R_conf,foreArm_R_tx,foreArm_R_ty,foreArm_R_tz,foreArm_R_rx,foreArm_R_ry,foreArm_R_rz,hand_R_conf,hand_R_tx,hand_R_ty,hand_R_tz,hand_R_rx,hand_R_ry,hand_R_rz
0,2.03333,0.99,3.86141,-32.52126,-276.87787,-0.38601,-2.63528,3.27448,0.99,0,21.56951,-0.00005,2.59475,1.78049,-0.02664,1,7.62621,0.86024,3.61572,-13.30528,5.86894,5.78357,0.5,0,-42.10378,0.00005,3.72118,-2.2927,0.29871,0.06,0,-39.63268,0.00002,19.73977,-0.34109,0.1152,1,-7.34342,-0.05814,3.6157,-3.08106,0.82557,1.00221,0.49,0,-41.31768,0.00002,3.89332,1.51109,-0.20817,0.16,0,-39.36206,-0.00002,14.86776,1.27909,-0.32825,1,14.61069,-0.00001,0.00002,1.68765,-1.44068,-60.41032,0.1,23.47499,0.00001,0.00002,-2.23974,-14.01591,-2.37475,0.8,21.06371,-0.00001,0,-5.06955,-0.47899,-3.84498,1,-16.78315,0,0.00002,3.68535,7.33098,63.20641,0.8,-24.14066,0,0.00002,-1.74661,13.6266,1.38965,0.8,-20.55149,-0.00001,-0.00005,0.37229,4.44386,8.86625
0,2.06667,0.99,3.83003,-32.63673,-276.30029,-0.52662,-2.16527,3.12793,0.99,0,21.59636,-0.00005,2.59377,1.46706,-0.0087,1,7.60732,0.88478,3.61538,-13.57107,3.97157,5.46598,0.5,0,-42.12907,0.00005,3.71977,-1.17818,0.20921,0.05,0,-39.64156,0.00002,19.86823,-0.19632,0.06672,1,-7.38718,-0.09539,3.61537,-1.8702,-1.06061,0.99358,0.49,0,-41.23344,0.00002,3.89708,2.70021,-0.30533,0.17,0,-39.33358,-0.00002,14.46082,1.36369,-0.3406,1,14.69459,-0.00001,0.00002,0.37012,-0.98349,-60.59468,0.1,23.51856,0.00001,0.00002,-2.26732,-13.5385,-2.32599,0.8,20.94733,-0.00001,0,-5.47051,-0.6966,-3.31189,1,-16.81253,0,0.00002,3.61654,7.26266,63.25901,0.8,-24.06867,0,0.00002,-2.05008,13.76712,0.9338,0.8,-20.55678,-0.00001,-0.00005,2.39768,2.358,12.5593
0,2.1,0.99,3.90753,-32.69387,-275.54828,-0.71036,-1.40517,3.07689,0.99,0,21.60997,-0.00005,2.58368,1.07511,0.01487,1,7.55404,0.89047,3.61517,-12.71168,3.37083,4.88887,0.5,0,-42.07407,0.00005,3.73488,-1.2445,0.22706,0.05,0,-39.62221,0.00002,19.36893,-0.37773,0.12528,1,-7.43357,-0.12057,3.61516,-0.30333,-1.37962,0.81247,0.49,0,-41.12501,0.00002,3.9104,2.46886,-0.27392,0.17,0,-39.29712,-0.00002,13.99154,1.10921,-0.26821,1,14.78837,-0.00001,0.00002,0.99391,-0.99343,-60.5186,0.1,23.66148,0.00001,0.00002,-2.35284,-12.53605,-2.27308,0.8,20.66375,-0.00001,0,-5.55451,-4.4711,-3.34926,1,-16.77649,0,0.00002,3.65643,6.82174,62.89239,0.8,-23.92254,0,0.00002,-1.97032,14.25749,1.24412,0.8,-20.56045,-0.00001,-0.00005,1.95015,0.66899,12.25086
0,2.13333,0.99,3.91815,-32.77144,-274.69492,-0.72325,-1.88476,2.8666,0.99,0,21.60958,-0.00005,2.58233,1.18735,-0.00751,1,7.59453,0.89765,3.61501,-12.48507,5.29293,5.64409,0.5,0,-42.06133,0.00005,3.73182,-2.34504,0.31854,0.05,0,-39.61769,0.00002,19.25255,-0.92137,0.30383,1,-7.41581,-0.12545,3.61501,0.36693,0.0211,0.83185,0.49,0,-41.07417,0.00002,3.91869,1.80282,-0.2101,0.18,0,-39.28003,-0.00002,13.7984,0.59275,-0.14138,1,14.67758,-0.00001,0.00002,0.79605,-0.56567,-60.56767,0.1,23.75906,0.00001,0.00002,-2.27884,-12.74062,-2.60005,0.8,20.72244,-0.00001,0,-6.44995,-5.49599,-2.42205,1,-16.76943,0,0.00002,3.90823,6.45301,63.09207,0.8,-23.84994,0,0.00002,-1.98912,15.16205,1.30283,0.8,-21.1011,-0.00001,-0.00005,2.14784,-0.60763,11.86888
0,2.16667,0.99,4.08214,-32.77239,-274.06802,-0.67249,-1.85109,2.73488,0.99,0,21.59135,-0.00005,2.57829,1.18059,-0.00723,1,7.59581,0.93775,3.61485,-12.37272,4.70724,5.78921,0.5,0,-42.04984,0.00005,3.73779,-1.93713,0.28504,0.04,0,-39.61369,0.00002,19.17189,-0.73745,0.24219,1,-7.42814,-0.15645,3.61485,0.9437,-1.24703,0.64314,0.49,0,-41.02474,0.00002,3.91715,2.83844,-0.29066,0.18,0,-39.26345,-0.00002,13.62738,0.80102,-0.18874,1,14.59626,-0.00001,0.00002,1.12367,-0.49657,-60.53659,0.1,23.82675,0.00001,0.00002,-2.30048,-13.05055,-2.56596,0.8,20.97703,-0.00001,0,-6.49003,-3.23807,-2.36004,1,-16.80295,0,0.00002,3.7063,5.94276,63.19716,0.8,-23.70828,0,0.00002,-1.92275,14.95526,1.48165,0.8,-21.14392,-0.00001,-0.00005,1.91617,0.43059,11.90082
0,2.2,0.99,4.23797,-32.78796,-273.405,-0.74719,-2.48562,2.78865,0.99,0,21.57355,-0.00005,2.57429,1.31624,-0.02875,1,7.64769,0.92526,3.61571,-11.43202,4.85004,5.33559,0.5,0,-41.98981,0.00005,3.75623,-1.56083,0.25994,0.04,0,-39.59261,0.00002,18.67757,-0.96323,0.30849,1,-7.40315,-0.15043,3.61571,1.18541,-0.84745,0.39028,0.49,0,-41.01117,0.00002,3.91712,3.01054,-0.30361,0.18,0,-39.25883,-0.00002,13.56989,0.53345,-0.12517,1,14.66431,-0.00001,0.00002,0.63254,-0.63564,-60.9282,0.1,23.89477,0.00001,0.00002,-2.23344,-12.14632,-3.12078,0.8,21.05727,-0.00001,0,-8.36475,-5.92649,-0.93837,1,-16.77462,0,0.00002,4.02238,5.5451,63.344,0.8,-23.63272,0,0.00002,-1.96972,15.01719,1.51503,0.8,-21.45602,-0.00001,-0.00005,1.84665,2.67383,11.4458
0,2.23333,0.99,4.41429,-32.81076,-272.62473,-0.59623,-0.83721,2.75795,0.99,0,21.57444,-0.00005,2.57469,0.42554,0.00904,1,7.51565,0.926,3.63044,-12.38957,1.85035,4.5835,0.5,0,-42.03851,0.00005,3.74762,-0.58009,0.17708,0.04,0,-39.6097,0.00002,19.06439,-0.71286,0.23285,1,-7.4856,-0.12237,3.63041,2.26287,-4.27525,0.05342,0.49,0,-40.91498,0.00002,3.91126,4.45155,-0.42067,0.18,0,-39.22678,-0.00002,13.28317,0.77437,-0.17793,1,14.68942,-0.00001,0.00002,1.7078,-1.23684,-61.19011,0.1,23.98545,0.00001,0.00002,-2.19762,-12.5423,-2.77041,0.8,21.93326,-0.00001,0,-7.80606,-1.44241,-1.30592,1,-16.5954,0,0.00002,4.15977,5.65253,63.47378,0.8,-24.02591,0,0.00002,-1.87758,14.49123,1.96474,0.8,-21.1041,-0.00001,-0.00005,2.7056,-0.5261,13.06142
0,2.26667,0.99,4.45259,-32.83361,-271.59125,-0.63817,-1.82101,2.42312,0.99,0,21.55565,-0.00005,2.59878,0.8157,-0.03166,1,7.5784,0.92873,3.61998,-11.94236,4.95255,5.11717,0.5,0,-42.01519,0.00005,3.74497,-2.19446,0.31651,0.03,0,-39.60144,0.00002,18.85327,-1.44403,0.46672,1,-7.43026,-0.13352,3.61998,2.49102,-0.92724,0.01331,0.49,0,-40.90065,0.00002,3.9197,2.55444,-0.25552,0.18,0,-39.22183,-0.00002,13.23273,0.04054,-0.00928,1,14.56193,-0.00001,0.00002,1.02254,-0.91,-60.99329,0.1,23.96554,0.00001,0.00002,-1.97339,-12.46065,-3.19442,0.8,21.62523,-0.00001,0,-7.20381,-8.87106,-1.98016,1,-16.70658,0,0.00002,3.81894,5.39919,63.4818,0.8,-23.94944,0,0.00002,-1.76927,14.26522,2.24277,0.8,-21.24726,-0.00001,-0.00005,2.69561,1.62354,13.03891
0,2.3,0.99,4.46145,-32.83724,-270.47357,-0.52689,-2.65075,2.15108,0.99,0,21.58775,-0.00005,2.58445,1.08103,-0.05568,1,7.63715,0.9221,3.61513,-11.34304,4.21911,5.24031,0.5,0,-41.96882,0.00005,3.76461,-1.11469,0.21647,0.02,0,-39.58511,0.00002,18.52492,-1.21854,0.3872,1,-7.38806,-0.11369,3.61513,2.44861,-1.20584,0.68057,0.49,0,-40.89946,0.00002,3.91794,3.21534,-0.33518,0.18,0,-39.22117,-0.00002,13.21736,0.26447,-0.06047,1,14.52194,-0.00001,0.00002,1.39645,-1.20135,-60.8782,0.1,24.08972,0.00001,0.00002,-1.87905,-12.0722,-3.08929,0.8,21.21908,-0.00001,0,-8.95477,-7.11262,-0.47854,1,-16.68185,0,0.00002,4.46586,5.79013,63.29118,0.8,-24.65058,0,0.00002,-1.7583,13.22767,2.11879,0.8,-20.68088,-0.00001,-0.00005,4.13268,1.47583,14.19938
0,2.33333,0.99,4.47529,-32.77816,-269.47672,-1.01738,-1.6674,1.96464,0.99,0,21.57766,-0.00005,2.62377,0.94769,0.01112,1,7.57366,0.9097,3.61533,-11.31273,2.57692,5.67943,0.5,0,-41.9981,0.00005,3.75896,-0.75431,0.17446,0.02,0,-39.59533,0.00002,18.58229,-0.38009,0.12112,1,-7.45338,-0.15881,3.61533,3.47007,-2.97149,1.38869,0.49,0,-40.86125,0.00002,3.91639,3.71246,-0.39235,0.18,0,-39.20831,-0.00002,13.09883,1.13342,-0.2569,1,14.52861,-0.00001,0.00002,1.09238,-1.02057,-61.12467,0.1,24.20906,0.00001,0.00002,-1.72102,-12.32679,-3.23937,0.8,20.85036,-0.00001,0,-9.38777,-8.86959,-0.09386,1,-16.65664,0,0.00002,2.3341,3.76954,63.06166,0.12,-24.42246,0,0.00002,-1.68489,14.11673,2.11578,0.8,-20.82686,-0.00001,-0.00005,2.43717,1.79703,11.8759
0,2.36667,0.99,4.52876,-32.66559,-268.57443,-0.77889,-1.87912,1.8369,0.99,0,21.58564,-0.00005,2.58007,1.03578,0.00034,1,7.58568,0.9039,3.6159,-11.12045,3.66972,5.42399,0.5,0,-41.96984,0.00005,3.75843,-1.34947,0.23538,0.01,0,-39.58536,0.00002,18.4186,-0.73022,0.23073,1,-7.44244,-0.12352,3.61591,3.15912,-0.97352,1.55817,0.49,0,-40.87041,0.00002,3.92192,2.30678,-0.26965,0.17,0,-39.21109,-0.00002,13.10896,0.73007,-0.16559,1,14.72885,-0.00001,0.00002,2.167,-1.66117,-61.12791,0.1,23.94291,0.00001,0.00002,-1.64661,-12.17359,-2.50363,0.8,20.80055,-0.00001,0,-7.45109,-9.98457,-0.97538,1,-16.55817,0,0.00002,4.15642,3.74989,62.88969,0.1,-24.47774,0,0.00002,-1.96549,13.24542,1.41501,0.8,-20.71206,-0.00001,-0.00005,3.72443,2.00653,13.54789
0,2.4,0.99,4.71792,-32.60221,-267.11169,-0.87371,-2.9991,1.86612,0.99,0,21.55096,-0.00005,2.57465,1.38338,-0.03474,1,7.68238,0.90887,3.61671,-10.99628,4.70424,5.80522,0.5,0,-41.97804,0.00005,3.76139,-1.36784,0.23169,0,0,-39.58813,0.00002,18.3837,-0.96223,0.30349,1,-7.40126,-0.1343,3.61672,3.0475,0.43035,1.90392,0.49,0,-40.89199,0.00002,3.92333,1.94176,-0.25104,0.16,0,-39.21778,-0.00002,13.13905,0.47414,-0.10778,1,14.7985,-0.00001,0.00002,1.42842,-1.8403,-61.76128,0.1,24.07639,0.00001,0.00002,-1.59972,-13.46159,-1.80741,0.8,21.04958,-0.00001,0,-3.33281,-7.00981,-3.70323,1,-16.40328,0,0.00002,3.99809,3.55651,62.70211,0.1,-24.56496,0,0.00002,-1.76373,13.5287,1.62854,0.8,-20.69377,-0.00001,-0.00005,5.29721,1.04098,14.76458
0,2.43333,0.99,4.83818,-32.51645,-266.43427,-0.68594,-2.34018,1.63767,0.99,0,21.60117,-0.00005,2.58435,0.93532,-0.04753,1,7.63028,0.93073,3.61763,-10.87104,2.45853,5.69215,0.5,0,-41.95165,0.00005,3.77321,-0.25971,0.13079,0,0,-39.57876,0.00002,18.24348,-0.69735,0.21832,1,-7.44081,-0.13046,3.61765,3.48801,-2.00128,2.24338,0.49,0,-40.84471,0.00002,3.9196,3.2962,-0.3724,0.16,0,-39.202,-0.00002,13.01883,0.69455,-0.15647,1,14.79032,-0.00001,0.00002,1.11281,-1.88883,-61.31001,0.1,23.88746,0.00001,0.00002,-1.62969,-13.35774,-1.81261,0.8,21.03856,-0.00001,0,-4.54888,-10.01597,-2.78931,1,-16.58723,0,0.00002,3.44913,3.59167,62.69577,0.1,-24.59086,0,0.00002,-1.79386,13.41635,1.56236,0.8,-20.62939,-0.00001,-0.00005,4.53327,0.53794,14.34055
0,2.46667,0.99,4.97752,-32.47883,-265.38779,-0.87917,-2.77024,1.51712,0.99,0,21.60653,-0.00005,2.57943,1.11402,-0.04342,1,7.65142,0.91692,3.61853,-9.24172,3.38383,5.53346,0.5,0,-41.84834,0.00005,3.79769,-0.69111,0.17063,0,0,-39.54238,0.00002,17.46157,-0.88359,0.26515,1,-7.41453,-0.14034,3.61855,1.85643,1.16388,3.42856,0.49,0,-40.994,0.00002,3.92616,0.83425,-0.18855,0.13,0,-39.25107,-0.00002,13.37982,0.42464,-0.09827,1,14.79472,-0.00001,0.00002,0.54006,-2.21715,-61.00628,0.1,23.88691,0.00001,0.00002,-1.26271,-12.78263,-2.34704,0.8,20.91179,-0.00001,0,-3.18135,-9.73986,-3.53781,1,-16.59422,0,0.00002,2.71345,2.65832,62.72312,0.1,-24.42938,0,0.00002,-1.86835,13.81227,1.69234,0.8,-20.85727,-0.00001,-0.00005,5.2699,1.03049,15.43998
0,2.5,0.99,5.28051,-32.31465,-264.44537,-0.93855,-2.27266,1.62696,0.99,0,21.61271,-0.00005,2.5678,0.65098,-0.03673,1,7.60135,0.8909,3.61926,-8.72685,1.66109,4.83936,0.5,0,-41.81264,0.00005,3.80887,0.14914,0.09826,0,0,-39.52979,0.00002,17.17303,-0.86177,0.25446,1,-7.43395,-0.12311,3.61929,1.97155,0.05194,3.48567,0.49,0,-40.99051,0.00002,3.92615,1.25615,-0.22725,0.13,0,-39.24958,-0.00002,13.34612,0.30028,-0.06932,1,14.72601,-0.00001,0.00002,0.89213,-2.21595,-60.49312,0.1,23.84443,0.00001,0.00002,-1.09477,-13.33407,-1.47825,0.8,21.10678,-0.00001,0,1.36949,-12.18175,-5.96241,1,-16.55336,0,0.00002,4.08132,2.79488,62.47327,0.1,-24.36062,0,0.00002,-1.85515,13.34791,1.74254,0.8,-20.66054,-0.00001,-0.00005,4.11649,-0.20042,14.55629
0,2.53333,0.99,5.61694,-32.20618,-263.40195,-1.12015,-1.5399,1.69137,0.99,0,21.62304,-0.00005,2.56495,0.608,-0.00112,1,7.52542,0.84662,3.61971,-7.44967,0.65081,3.81553,0.5,0,-41.72735,0.00005,3.82822,0.39434,0.09234,0,0,-39.49989,0.00002,16.58716,-0.40598,0.1159,1,-7.45847,-0.09903,3.61974,2.85076,0.15519,3.39701,0.49,0,-40.93502,0.00002,3.92736,0.65807,-0.16415,0.13,0,-39.23085,-0.00002,13.17722,0.57174,-0.13034,1,14.83625,-0.00001,0.00002,1.36343,-2.94166,-60.70665,0.77,23.70727,0.00001,0.00002,-1.14138,-13.18861,-1.21992,0.8,21.10333,-0.00001,0,0.7598,-10.58852,-5.2767,1,-16.42623,0,0.00002,1.91011,1.32859,62.02282,0.1,-24.49715,0,0.00002,-1.63753,14.03989,2.59548,0.8,-20.5951,-0.00001,-0.00005,5.27776,2.80655,16.24894
0,2.56667,0.99,6.02172,-32.1166,-262.37463,-0.99792,-0.81621,1.68814,0.99,0,21.64417,-0.00005,2.56631,0.32405,0.02538,1,7.42388,0.85783,3.61718,-8.34153,0.59721,3.50335,0.5,0,-41.7841,0.00005,3.8142,-0.13867,0.14387,0,0,-39.51953,0.00002,16.94091,-0.56074,0.16339,1,-7.45932,-0.09324,3.61718,3.41696,-0.18479,2.87507,0.49,0,-40.87837,0.00002,3.92801,0.53184,-0.12785,0.13,0,-39.21183,-0.00002,13.03095,0.27321,-0.0616,1,14.76775,-0.00001,0.00002,1.80928,-3.93537,-61.32766,0.8,23.8309,0.00001,0.00002,-1.23304,-13.11859,-1.20889,0.8,21.33334,-0.00001,0,2.4344,-10.40797,-6.62427,1,-16.60768,0,0.00002,3.13857,1.66926,61.93817,0.1,-24.93953,0,0.00002,-1.98635,12.99752,2.10415,0.8,-20.44619,-0.00001,-0.00005,6.82244,5.21792,16.71227
0,2.6,0.99,6.1677,-32.13276,-261.55182,-0.78522,-3.03108,1.59359,0.99,0,21.68331,-0.00005,2.56672,1.02826,-0.04599,1,7.63886,0.76011,3.6443,-6.94648,3.52155,3.58999,0.5,0,-41.67125,0.00005,3.83639,-0.759,0.19642,0,0,-39.48003,0.00002,16.29446,-1.31621,0.36935,1,-7.38197,-0.00351,3.64427,2.30574,3.72469,3.16583,0.49,0,-40.95954,0.00002,3.92824,-0.93762,-0.01241,0.12,0,-39.23848,-0.00002,13.22301,-0.59886,0.13699,1,14.77139,-0.00001,0.00002,-0.3608,-3.39781,-61.45037,0.8,23.72931,0.00001,0.00002,-0.98353,-14.52291,-0.81642,0.8,21.53487,-0.00001,0,6.69529,-8.66362,-9.18337,1,-16.52327,0,0.00002,3.69119,1.71417,62.39198,0.1,-24.97117,0,0.00002,-2.20984,13.16502,1.79677,0.8,-20.43925,-0.00001,-0.00005,5.01824,4.87581,15.19089
0,2.63333,0.99,6.30585,-32.10535,-260.77899,-0.72171,-3.02731,1.55131,0.99,0,21.68577,-0.00005,2.56103,1.02794,-0.04164,1,7.62887,0.74306,3.62014,-6.39281,0.40805,3.64386,0.5,0,-41.6247,0.00005,3.85079,1.44456,-0.01021,0,0,-39.46374,0.00002,16.03165,-0.3708,0.1024,1,-7.39039,0.03705,3.62014,2.94681,-0.35476,3.05584,0.49,0,-40.9057,0.00002,3.92633,2.26005,-0.29021,0.12,0,-39.22038,-0.00002,13.07628,0.29022,-0.06566,1,14.85595,-0.00001,0.00002,1.74174,-4.93029,-61.52417,0.8,23.76337,0.00001,0.00002,-0.96977,-13.16399,-0.89049,0.8,21.34505,-0.00001,0,3.84388,-11.24385,-7.30459,1,-16.4794,0,0.00002,3.83291,1.93329,62.59128,0.1,-24.63687,0,0.00002,-2.1814,12.11387,1.81533,0.8,-20.4179,-0.00001,-0.00005,4.85137,6.66829,15.46895
0,2.66667,0.99,6.69765,-32.05499,-259.68756,-0.73144,-2.2435,1.57741,0.99,0,21.7261,-0.00005,2.55665,0.58074,-0.02066,1,7.52067,0.75067,3.61633,-6.02075,-0.80018,3.18448,0.5,0,-41.59457,0.00005,3.85665,1.69301,-0.03031,0,0,-39.45308,0.00002,15.83949,-0.28365,0.07742,1,-7.39553,0.04055,3.61631,3.63209,-2.18657,2.37644,0.49,0,-40.84806,0.00002,3.92397,3.18916,-0.35105,0.12,0,-39.20098,-0.00002,12.92953,0.28261,-0.06323,1,14.93925,-0.00001,0.00002,1.91696,-5.57405,-61.6316,0.8,23.9522,0.00001,0.00002,-0.71976,-14.16186,-0.63798,0.8,21.46341,-0.00001,0,7.48219,-5.63538,-9.51309,1,-16.39647,0,0.00002,3.44031,1.5872,62.49987,0.1,-24.61562,0,0.00002,-2.10168,12.06169,2.22854,0.8,-20.73129,-0.00001,-0.00005,3.6496,5.83113,14.18144
0,2.7,0.99,7.17038,-32.04263,-258.59021,-1.0148,-3.65634,1.78011,0.99,0,21.74063,-0.00005,2.55432,1.07716,-0.06796,1,7.67057,0.70937,3.61495,-4.21517,0.53397,2.13273,0.5,0,-41.48221,0.00005,3.87693,1.73148,-0.01974,0,0,-39.41399,0.00002,15.15762,-0.68835,0.17999,1,-7.3765,0.05665,3.61492,3.75723,-0.03151,1.64351,0.49,0,-40.86119,0.00002,3.92885,2.55795,-0.29029,0.11,0,-39.20502,-0.00002,12.94449,-0.23575,0.05281,1,14.94663,-0.00001,0.00002,0.92597,-5.77319,-61.61327,0.8,23.81818,0.00001,0.00002,-0.36122,-14.27694,-1.16482,0.8,21.67472,-0.00001,0,10.21473,-6.90152,-11.74173,1,-16.44129,0,0.00002,3.52516,0.88117,62.51712,0.1,-24.62963,0,0.00002,-1.89691,13.02828,2.96194,0.8,-21.01639,-0.00001,-0.00005,3.7575,3.83754,14.49902
0,2.73333,0.99,7.36225,-31.98526,-257.88962,-0.89776,-3.53832,1.67215,0.99,0,21.74087,-0.00005,2.55285,1.01945,-0.05994,1,7.62237,0.70647,3.6138,-4.48845,-1.50387,2.40574,0.5,0,-41.49536,0.00005,3.87205,3.01281,-0.1482,0,0,-39.41836,0.00002,15.2331,-0.00623,0.00164,1,-7.35268,0.07803,3.61377,2.71486,-3.17515,1.42316,0.49,0,-40.93276,0.00002,3.90603,4.89269,-0.49062,0.1,0,-39.22845,-0.00002,13.09589,0.44772,-0.10145,1,14.94348,-0.00001,0.00002,1.03614,-6.51226,-61.62111,0.8,23.84744,0.00001,0.00002,-0.48779,-14.50376,-1.47627,0.8,21.94983,-0.00001,0,10.93064,-4.12989,-12.40147,1,-16.41567,0,0.00002,2.66297,1.6731,63.13116,0.1,-25.00998,0,0.00002,-2.16813,10.78499,2.54461,0.8,-20.61215,-0.00001,-0.00005,3.99964,5.91513,14.26591
0,2.76667,0.99,7.63946,-31.93276,-257.06064,-1.01174,-4.81505,1.69715,0.99,0,21.77012,-0.00005,2.55068,1.59649,-0.08542,1,7.74653,0.70464,3.61281,-3.96014,0.59458,3.00718,0.5,0,-41.47016,0.00005,3.87447,2.17024,-0.09074,0,0,-39.41489,0.00002,15.06484,-0.06402,0.01664,1,-7.32231,0.07736,3.61278,2.27216,-2.32555,0.88371,0.49,0,-40.97573,0.00002,3.90126,5.17141,-0.51203,0.09,0,-39.24248,-0.00002,13.19201,0.4306,-0.09827,1,15.00023,-0.00001,0.00002,1.53105,-7.39024,-61.55731,0.8,24.10563,0.00001,0.00002,-0.6752,-13.99322,-1.7541,0.8,21.8568,-0.00001,0,9.67572,-4.38913,-11.93639,1,-16.52068,0,0.00002,3.02586,1.80932,63.60742,0.1,-25.29348,0,0.00002,-2.7195,9.82407,1.20228,0.8,-20.38383,-0.00001,-0.00005,4.87297,4.30543,14.85692
0,2.8,0.99,7.85338,-31.88094,-256.57907,-1.08657,-5.05723,1.66116,0.99,0,21.76853,-0.00005,2.54885,1.36616,-0.10094,1,7.75077,0.70296,3.6119,-3.90845,-0.69397,3.43141,0.5,0,-41.47525,0.00005,3.87144,3.10364,-0.19326,0,0,-39.41109,0.00002,15.05519,0.00081,-0.00021,1,-7.30684,0.06299,3.61188,2.03663,-4.87627,0.54895,0.49,0,-40.99849,0.00002,3.8714,7.21051,-0.69529,0.08,0,-39.2499,-0.00002,13.24324,0.57115,-0.13084,1,15.14218,-0.00001,0.00002,0.15333,-7.13979,-62.18498,0.8,24.36036,0.00001,0.00002,-0.85958,-14.06663,-1.72845,0.8,21.55721,-0.00001,0,8.68924,-1.73051,-12.32462,1,-16.61075,0,0.00002,2.73961,1.4817,63.76291,0.1,-25.20655,0,0.00002,-2.73123,9.86554,1.06996,0.8,-20.43952,-0.00001,-0.00005,6.29931,3.14705,16.75434
0,2.83333,0.99,8.15127,-31.82577,-255.99998,-1.05431,-5.24623,1.65833,0.99,0,21.76356,-0.00005,2.54578,1.24996,-0.10952,1,7.76112,0.70036,3.61101,-3.85402,-0.584,3.66261,0.5,0,-41.47099,0.00005,3.87185,2.95611,-0.19526,0,0,-39.41064,0.00002,15.02185,-0.12738,0.03301,1,-7.30363,0.06868,3.61098,1.03208,-5.14265,0.43382,0.49,0,-41.07401,0.00002,3.86171,7.30967,-0.71903,0.07,0,-39.27497,-0.00002,13.4587,0.54195,-0.12614,1,14.97136,-0.00001,0.00002,0.10867,-6.70335,-62.13166,0.8,24.4686,0.00001,0.00002,-0.80578,-15.61529,-1.31785,0.8,22.20049,-0.00001,0,11.91536,0.81345,-14.69526,1,-16.59081,0,0.00002,2.55184,1.09849,63.49721,0.1,-25.07636,0,0.00002,-2.4804,9.86406,1.439,0.8,-20.59815,-0.00001,-0.00005,6.28099,3.48597,16.71959
0,2.86667,0.99,8.48026,-31.74911,-255.37614,-0.8307,-4.97977,1.68359,0.99,0,21.73804,-0.00005,2.56555,1.10301,-0.09957,1,7.73315,0.69285,3.61018,-3.89884,-1.04341,3.72822,0.5,0,-41.4569,0.00005,3.87179,2.94457,-0.20457,0,0,-39.4111,0.00002,14.98602,-0.01957,0.00506,1,-7.31856,0.1063,3.61016,0.03668,-6.13055,0.08174,0.49,0,-41.13291,0.00002,3.84916,7.68535,-0.75864,0.06,0,-39.29448,-0.00002,13.66193,0.75515,-0.17837,1,14.92325,-0.00001,0.00002,0.8274,-6.8885,-62.74959,0.8,24.4718,0.00001,0.00002,-0.90625,-16.3009,-0.72449,0.8,21.84731,-0.00001,0,9.04154,-0.73122,-12.3217,1,-16.51589,0,0.00002,2.55264,0.02845,62.7673,0.1,-24.8866,0,0.00002,-2.13931,11.71086,2.33215,0.8,-20.71093,-0.00001,-0.00005,4.44565,3.04014,15.30899
0,2.9,0.99,8.70134,-31.62717,-254.73538,-0.63002,-5.28795,1.60912,0.99,0,21.71411,-0.00005,2.56858,1.16405,-0.11143,1,7.77224,0.69078,3.60948,-4.27075,-0.11833,4.01227,0.5,0,-41.47449,0.00005,3.87368,2.3037,-0.16053,0,0,-39.41029,0.00002,15.09182,-0.16784,0.0437,1,-7.32559,0.13057,3.60946,-2.78611,-4.84955,0.34727,0.49,0,-41.33995,0.00002,3.83848,6.59079,-0.68566,0.02,0,-39.36444,-0.00002,14.50498,0.73054,-0.18298,1,14.84275,-0.00001,0.00002,1.34986,-7.70976,-62.71172,0.8,24.3711,0.00001,0.00002,-0.97832,-15.8248,-0.86025,0.8,21.78805,-0.00001,0,9.49289,0.36443,-13.67847,1,-16.56905,0,0.00002,3.82163,0.03104,62.79492,0.1,-24.8906,0,0.00002,-2.23311,12.1241,2.23891,0.8,-20.38659,-0.00001,-0.00005,0.95323,0.81513,11.70938
